;Value;tweet;cleaning;tweet_tokens
3433;Positif;banyak sumpah serapah ketika scan barcode menggunakan aplikasi peduli lindungi.;banyak sumpah serapah ketika scan barcode menggunakan aplikasi peduli lindungi;['banyak', 'sumpah', 'serapah', 'ketika', 'scan', 'barcode', 'menggunakan', 'aplikasi', 'peduli', 'lindungi']
3434;Positif;padahal app peduli lindungi udh diupdate ð;padahal app peduli lindungi udh diupdate;['padahal', 'app', 'peduli', 'lindungi', 'udh', 'diupdate']
3435;Positif;@neng_titis selamat pagi kak. saat ini hasil rapid test antigen di stasiun akan terintegrasi dengan aplikasi peduli lindungi. pastikan saat pendaftaran menggunakan nama dan nik yang sesuai dengan ktp ya. rencananya ingin di stasiun mana kak?;titis selamat pagi kak saat ini hasil rapid test antigen di stasiun akan terintegrasi dengan aplikasi peduli lindungi pastikan saat pendaftaran menggunakan nama dan nik yang sesuai dengan ktp ya rencananya ingin di stasiun mana kak;['titis', 'selamat', 'pagi', 'kak', 'saat', 'ini', 'hasil', 'rapid', 'test', 'antigen', 'di', 'stasiun', 'akan', 'terintegrasi', 'dengan', 'aplikasi', 'peduli', 'lindungi', 'pastikan', 'saat', 'pendaftaran', 'menggunakan', 'nama', 'dan', 'nik', 'yang', 'sesuai', 'dengan', 'ktp', 'ya', 'rencananya', 'ingin', 'di', 'stasiun', 'mana', 'kak']
3436;Positif;@askrlfess cek di pedulilindungi nder, emg biasanya kalo akunnya suka banyak yg gak muncul waktu itu nyokap gitu tp pas aku cek ada kok;cek di pedulilindungi nder emg biasanya kalo akunnya suka banyak yg gak muncul waktu itu nyokap gitu tp pas aku cek ada kok;['cek', 'di', 'pedulilindungi', 'nder', 'emg', 'biasanya', 'kalo', 'akunnya', 'suka', 'banyak', 'yg', 'gak', 'muncul', 'waktu', 'itu', 'nyokap', 'gitu', 'tp', 'pas', 'aku', 'cek', 'ada', 'kok']
3437;Positif;@ekosandjojo pengalaman di soetta mudah sekali bapak. langsung ke loket check-in, diminta ktp dan diliat pedulilindungi sudah ada hasil pcr/antigen. tanpa ribet tdk sampai satu menit diberi boarding pass dan langsung masuk.;pengalaman di soetta mudah sekali bapak langsung ke loket checkin diminta ktp dan diliat pedulilindungi sudah ada hasil pcrantigen tanpa ribet tdk sampai satu menit diberi boarding pass dan langsung masuk;['pengalaman', 'di', 'soetta', 'mudah', 'sekali', 'bapak', 'langsung', 'ke', 'loket', 'checkin', 'diminta', 'ktp', 'dan', 'diliat', 'pedulilindungi', 'sudah', 'ada', 'hasil', 'pcrantigen', 'tanpa', 'ribet', 'tdk', 'sampai', 'satu', 'menit', 'diberi', 'boarding', 'pass', 'dan', 'langsung', 'masuk']
3438;Positif;@oksit0sin temenku ada yg pernah. udah vaksin tapi datanya ga masuk @plindungi tapi dia terus berusaha untuk menghubungi cs dan akhirnya muncul.;temenku ada yg pernah udah vaksin tapi datanya ga masuk tapi dia terus berusaha untuk menghubungi cs dan akhirnya muncul;['temenku', 'ada', 'yg', 'pernah', 'udah', 'vaksin', 'tapi', 'datanya', 'ga', 'masuk', 'tapi', 'dia', 'terus', 'berusaha', 'untuk', 'menghubungi', 'cs', 'dan', 'akhirnya', 'muncul']
3439;Positif;@zshci @plindungi okayyy makasiii infonyaa;okayyy makasiii infonyaa;['okayyy', 'makasiii', 'infonyaa']
3440;Positif;@creamyflatwhite @plindungi wkwkwkwk langsung aja hub call center;wkwkwkwk langsung aja hub call center;['wkwkwkwk', 'langsung', 'aja', 'hub', 'call', 'center']
3441;Positif;@plindungi it's the time for you to shine;its the time for you to shine;['its', 'the', 'time', 'for', 'you', 'to', 'shine']
3442;Positif;@nataliarosary @plindungi telpon langsung aja chak k call centernya biasanya lbh cepet;telpon langsung aja chak  call centernya biasanya lbh cepet;['telpon', 'langsung', 'aja', 'chak', 'call', 'centernya', 'biasanya', 'lbh', 'cepet']
3443;Positif;@andrianapuss @plindungi terima kasih infonya;terima kasih infonya;['terima', 'kasih', 'infonya']
3444;Positif;@dyyayywinter @plindungi udah bisa alhamdulillah, thank you yaa. jadi tau;udah bisa alhamdulillah thank you yaa jadi tau;['udah', 'bisa', 'alhamdulillah', 'thank', 'you', 'yaa', 'jadi', 'tau']
3445;Positif;@lovelyjiminiii @plindungi udah bisaa, alhamdulillah thank you dow;udah bisaa alhamdulillah thank you dow;['udah', 'bisaa', 'alhamdulillah', 'thank', 'you', 'dow']
3446;Positif;@sumaru90 @plindungi bagus dong jadi mendukung umkm perfotocopyan ckck;bagus dong jadi mendukung umkm perfotocopyan ckck;['bagus', 'dong', 'jadi', 'mendukung', 'umkm', 'perfotocopyan', 'ckck']
3447;Positif;@liauw_anggi @kemenkesri @plindungi @kemkominfo @jokowi gilsssss hebat ugha;anggi gilsssss hebat ugha;['anggi', 'gilsssss', 'hebat', 'ugha']
3448;Positif;@maytae_ @kueputugerobak @ohmyjeonguk @plindungi saya sih di respon cepet. asal menyantumkan : nama lengkap nik alamat sesuai nik no hp trus tukis scr detail masalah nya.  jangan lupa di subyek email nya menuliskan ttg masalahbya apa. misal serifikat belu;saya sih di respon cepet asal menyantumkan nama lengkap nik alamat sesuai nik no hp trus tukis scr detail masalah nya jangan lupa di subyek email nya menuliskan ttg masalahbya apa misal serifikat belu;['saya', 'sih', 'di', 'respon', 'cepet', 'asal', 'menyantumkan', 'nama', 'lengkap', 'nik', 'alamat', 'sesuai', 'nik', 'no', 'hp', 'trus', 'tukis', 'scr', 'detail', 'masalah', 'nya', 'jangan', 'lupa', 'di', 'subyek', 'email', 'nya', 'menuliskan', 'ttg', 'masalahbya', 'apa', 'misal', 'serifikat', 'belu']
3449;Positif;@plindungi @satgascovid19id @kemenkesri ...  vaksin booster kapan akan dimulai ???....  secepatnya.....  sebagai langkah mitigasi sebelum liburan nataru....  @jokowi;vaksin booster kapan akan dimulai secepatnya sebagai langkah mitigasi sebelum liburan nataru;['vaksin', 'booster', 'kapan', 'akan', 'dimulai', 'secepatnya', 'sebagai', 'langkah', 'mitigasi', 'sebelum', 'liburan', 'nataru']
3450;Positif;menkominfo klaim data pengguna pedulilindungi tersimpan aman, tak pernah bocor  https://t.co/gurkjtveav #pedulilindungi #ehac #johnnygplate;menkominfo klaim data pengguna pedulilindungi tersimpan aman tak pernah bocor;['menkominfo', 'klaim', 'data', 'pengguna', 'pedulilindungi', 'tersimpan', 'aman', 'tak', 'pernah', 'bocor']
3451;Positif;udah dong mbak. kalau pergi belanja ke supermarket juga always scan peduli lindungi. #ketatdemikamu;udah dong mbak kalau pergi belanja ke supermarket juga always scan peduli lindungi;['udah', 'dong', 'mbak', 'kalau', 'pergi', 'belanja', 'ke', 'supermarket', 'juga', 'always', 'scan', 'peduli', 'lindungi']
3452;Positif;kayak suami saya yang kerja di citos pulang ke depok. perjalanan lancar pakai motor. tapi pas masuk mall nya kudu check in di aplikasi pedulilindungi. #ketatdemikamu;kayak suami saya yang kerja di citos pulang ke depok perjalanan lancar pakai motor tapi pas masuk mall nya kudu check in di aplikasi pedulilindungi;['kayak', 'suami', 'saya', 'yang', 'kerja', 'di', 'citos', 'pulang', 'ke', 'depok', 'perjalanan', 'lancar', 'pakai', 'motor', 'tapi', 'pas', 'masuk', 'mall', 'nya', 'kudu', 'check', 'in', 'di', 'aplikasi', 'pedulilindungi']
3453;Positif;@chillboyfs gue pake peduli lindungi kak;gue pake peduli lindungi kak;['gue', 'pake', 'peduli', 'lindungi', 'kak']
3454;Positif;mendagri minta pemda maksimalkan aplikasi pedulilindungi  https://t.co/1fy1ws92cc;mendagri minta pemda maksimalkan aplikasi pedulilindungi;['mendagri', 'minta', 'pemda', 'maksimalkan', 'aplikasi', 'pedulilindungi']
3455;Positif;selama masa nataru,  perjalananâ kapal lautâ dalam negeri wajib menggunakan aplikasi pedulilindungi. selanjutnya, penumpang harus menunjukkan kartu vaksin dosis lengkap dan surat keterangan hasil negatif tes antigen.   #ketatdemikamu;selama masa nataru perjalanankapal lautdalam negeri wajib menggunakan aplikasi pedulilindungi selanjutnya penumpang harus menunjukkan kartu vaksin dosis lengkap dan surat keterangan hasil negatif tes antigen;['selama', 'masa', 'nataru', 'perjalanankapal', 'lautdalam', 'negeri', 'wajib', 'menggunakan', 'aplikasi', 'pedulilindungi', 'selanjutnya', 'penumpang', 'harus', 'menunjukkan', 'kartu', 'vaksin', 'dosis', 'lengkap', 'dan', 'surat', 'keterangan', 'hasil', 'negatif', 'tes', 'antigen']
3456;Positif;fyi, mau naik modal transportasi apa oun, kita wajib bawa 3 persyaratan administrasi utama : kartu vaksin lengkap, aplikasi peduli lindungi, dan rt-antigen 1x24 jam. #ketatdemikamu  https://t.co/oguaaew2ca;fyi mau naik modal transportasi apa oun kita wajib bawa persyaratan administrasi utama kartu vaksin lengkap aplikasi peduli lindungi dan rtantigen  jam;['fyi', 'mau', 'naik', 'modal', 'transportasi', 'apa', 'oun', 'kita', 'wajib', 'bawa', 'persyaratan', 'administrasi', 'utama', 'kartu', 'vaksin', 'lengkap', 'aplikasi', 'peduli', 'lindungi', 'dan', 'rtantigen', 'jam']
3457;Positif;@infomalang pengendara motor yg lewat traffic light underpass dr arah singosari ke katanglo harap bersabar, ada pemeriksaan peduli lindungi, suruh cek in. yg belum vaksin sama sekali atao belum vaksin ke dua, kata pak polisinya bakalan di vaksin di pos po;pengendara motor yg lewat traffic light underpass dr arah singosari ke katanglo harap bersabar ada pemeriksaan peduli lindungi suruh cek in yg belum vaksin sama sekali atao belum vaksin ke dua kata pak polisinya bakalan di vaksin di pos po;['pengendara', 'motor', 'yg', 'lewat', 'traffic', 'light', 'underpass', 'dr', 'arah', 'singosari', 'ke', 'katanglo', 'harap', 'bersabar', 'ada', 'pemeriksaan', 'peduli', 'lindungi', 'suruh', 'cek', 'in', 'yg', 'belum', 'vaksin', 'sama', 'sekali', 'atao', 'belum', 'vaksin', 'ke', 'dua', 'kata', 'pak', 'polisinya', 'bakalan', 'di', 'vaksin', 'di', 'pos', 'po']
3458;Positif;pernah ada ibu2 ngeyel ga mau donlot aplikasi peduli lindungi pas mau masuk mall. alhasil dia ga bisa masuk dong. setuju dengan ketegasan petugas keamanan. #ketatdemikamu;pernah ada ibu ngeyel ga mau donlot aplikasi peduli lindungi pas mau masuk mall alhasil dia ga bisa masuk dong setuju dengan ketegasan petugas keamanan;['pernah', 'ada', 'ibu', 'ngeyel', 'ga', 'mau', 'donlot', 'aplikasi', 'peduli', 'lindungi', 'pas', 'mau', 'masuk', 'mall', 'alhasil', 'dia', 'ga', 'bisa', 'masuk', 'dong', 'setuju', 'dengan', 'ketegasan', 'petugas', 'keamanan']
3459;Positif;siapa nih yg rajin lapor ke pacar kalo sampai mana, lagi di mana? tambahin juga tuh lapor pakai aplikasi peduli lindungi. #ketatdemikamu  https://t.co/l90wrjyiuh;siapa nih yg rajin lapor ke pacar kalo sampai mana lagi di mana tambahin juga tuh lapor pakai aplikasi peduli lindungi;['siapa', 'nih', 'yg', 'rajin', 'lapor', 'ke', 'pacar', 'kalo', 'sampai', 'mana', 'lagi', 'di', 'mana', 'tambahin', 'juga', 'tuh', 'lapor', 'pakai', 'aplikasi', 'peduli', 'lindungi']
3460;Positif;yeay aku udah semua dong, vaksin udah download pedulilindungi juga udah #ketatdemikamu;yeay aku udah semua dong vaksin udah download pedulilindungi juga udah;['yeay', 'aku', 'udah', 'semua', 'dong', 'vaksin', 'udah', 'download', 'pedulilindungi', 'juga', 'udah']
3461;Positif;selain itu cek in pakai peduli lindungi buat memantau pergerakan juga sih..  kalo pas antri cek in ya harus sabar.. jangan sampai gak cek in scan peduli lindungi ya... ð #ketatdemikamu;selain itu cek in pakai peduli lindungi buat memantau pergerakan juga sih kalo pas antri cek in ya harus sabar jangan sampai gak cek in scan peduli lindungi ya;['selain', 'itu', 'cek', 'in', 'pakai', 'peduli', 'lindungi', 'buat', 'memantau', 'pergerakan', 'juga', 'sih', 'kalo', 'pas', 'antri', 'cek', 'in', 'ya', 'harus', 'sabar', 'jangan', 'sampai', 'gak', 'cek', 'in', 'scan', 'peduli', 'lindungi', 'ya']
3462;Positif;ini saatnya membuktikan gunanya pedulilindungi untuk keperluan tracing, dan bukan sekedar gaya2an tapi kegunaannya ga ada;ini saatnya membuktikan gunanya pedulilindungi untuk keperluan tracing dan bukan sekedar gayaan tapi kegunaannya ga ada;['ini', 'saatnya', 'membuktikan', 'gunanya', 'pedulilindungi', 'untuk', 'keperluan', 'tracing', 'dan', 'bukan', 'sekedar', 'gayaan', 'tapi', 'kegunaannya', 'ga', 'ada']
3463;Positif;kalo yang udah pada pake smartphone enak.. bisa donlod aja aplikasi peduli lindungi.. kan data vaksin nya udah masuk semua di aplikasi tersebut.  #ketatdemikamu  https://t.co/kjsginbanr;kalo yang udah pada pake smartphone enak bisa donlod aja aplikasi peduli lindungi kan data vaksin nya udah masuk semua di aplikasi tersebut;['kalo', 'yang', 'udah', 'pada', 'pake', 'smartphone', 'enak', 'bisa', 'donlod', 'aja', 'aplikasi', 'peduli', 'lindungi', 'kan', 'data', 'vaksin', 'nya', 'udah', 'masuk', 'semua', 'di', 'aplikasi', 'tersebut']
3464;Positif;@andrevolusi @bangpandaa wajib scan pedulilindungi juga ð;wajib scan pedulilindungi juga;['wajib', 'scan', 'pedulilindungi', 'juga']
3465;Positif;jangan lupa yah download pedulilindungi biar mudah dan bisa kemana-mana dengan prokes ketat dan pastinya jangan lupa vaksin agar terhindar dari omicron dan kawan-kawan #ketatdemikamu;jangan lupa yah download pedulilindungi biar mudah dan bisa kemanamana dengan prokes ketat dan pastinya jangan lupa vaksin agar terhindar dari omicron dan kawankawan;['jangan', 'lupa', 'yah', 'download', 'pedulilindungi', 'biar', 'mudah', 'dan', 'bisa', 'kemanamana', 'dengan', 'prokes', 'ketat', 'dan', 'pastinya', 'jangan', 'lupa', 'vaksin', 'agar', 'terhindar', 'dari', 'omicron', 'dan', 'kawankawan']
3466;Positif;masyarakat wajib membawa setidaknya tiga dokumen sat hendak bepergian keluar rumah.  situs resmi kementerian perhubungan, dokumen itu ialah kartu vaksin (harus sudah dua kali divaksin), hasil tes antigen maksimal 1x24 jam sebelum bepergian,serta pedulilindungi. #ketatdemikamu  https://t.co/piye1xzm5p;masyarakat wajib membawa setidaknya tiga dokumen sat hendak bepergian keluar rumah situs resmi kementerian perhubungan dokumen itu ialah kartu vaksin harus sudah dua kali divaksin hasil tes antigen maksimal  jam sebelum bepergianserta pedulilindungi;['masyarakat', 'wajib', 'membawa', 'setidaknya', 'tiga', 'dokumen', 'sat', 'hendak', 'bepergian', 'keluar', 'rumah', 'situs', 'resmi', 'kementerian', 'perhubungan', 'dokumen', 'itu', 'ialah', 'kartu', 'vaksin', 'harus', 'sudah', 'dua', 'kali', 'divaksin', 'hasil', 'tes', 'antigen', 'maksimal', 'jam', 'sebelum', 'bepergianserta', 'pedulilindungi']
3467;Positif;mau kemanapun kita pergi jangan lupa check in pedulilindungi biar bisa di tracking jadi makin gampang  #ketatdemikamu;mau kemanapun kita pergi jangan lupa check in pedulilindungi biar bisa di tracking jadi makin gampang;['mau', 'kemanapun', 'kita', 'pergi', 'jangan', 'lupa', 'check', 'in', 'pedulilindungi', 'biar', 'bisa', 'di', 'tracking', 'jadi', 'makin', 'gampang']
3468;Positif;instal aplikasi pedulilindungi juga agar perjalanan liburan makin aman #ketatdemikamu;instal aplikasi pedulilindungi juga agar perjalanan liburan makin aman;['instal', 'aplikasi', 'pedulilindungi', 'juga', 'agar', 'perjalanan', 'liburan', 'makin', 'aman']
3469;Positif;@plindungi @pedulilindungi @kemenkesri udah 3 bulan sertifikat vaksin keduaku blm keluar, udah diemail, whatsapp, dm ig ga dibales2:( harus gimana?;udah bulan sertifikat vaksin keduaku blm keluar udah diemail whatsapp dm ig ga dibales harus gimana;['udah', 'bulan', 'sertifikat', 'vaksin', 'keduaku', 'blm', 'keluar', 'udah', 'diemail', 'whatsapp', 'dm', 'ig', 'ga', 'dibales', 'harus', 'gimana']
3470;Positif;terimakasih ya @plindungi , salam;terimakasih ya salam;['terimakasih', 'ya', 'salam']
3471;Positif;@taerubybear @plindungi mjb kak, uda direspon sama peduli lindunginya? makasii;mjb kak uda direspon sama peduli lindunginya makasii;['mjb', 'kak', 'uda', 'direspon', 'sama', 'peduli', 'lindunginya', 'makasii']
3472;Positif;tuhh khn @dinkeskotabogor di app @plindungi saja diinfokn utk check inbox ð. tapi ga ada informasi apapun, bahkan di apps juga tertera nama dinkes dan lokasi. ð° cc @bimaaryas .  https://t.co/71newmu5m6;tuhh khn di app saja diinfokn utk check inbox tapi ga ada informasi apapun bahkan di apps juga tertera nama dinkes dan lokasi cc;['tuhh', 'khn', 'di', 'app', 'saja', 'diinfokn', 'utk', 'check', 'inbox', 'tapi', 'ga', 'ada', 'informasi', 'apapun', 'bahkan', 'di', 'apps', 'juga', 'tertera', 'nama', 'dinkes', 'dan', 'lokasi', 'cc']
3473;Positif;@aliralurkya @bonooyaa @plindungi harus diclaim dulu;harus diclaim dulu;['harus', 'diclaim', 'dulu']
3474;Positif;@plindungi mohon bantuanya ya kak..  https://t.co/n403tgihmf;mohon bantuanya ya kak;['mohon', 'bantuanya', 'ya', 'kak']
3475;Positif;@fauzanasrian @istrikimyohan @plindungi wah ini autoreply;wah ini autoreply;['wah', 'ini', 'autoreply']
3476;Positif;@aldhifeb @kemenkesri @plindungi maaf izin bertanya ka dpt kontaknya bgaimana ya?;maaf izin bertanya ka dpt kontaknya bgaimana ya;['maaf', 'izin', 'bertanya', 'ka', 'dpt', 'kontaknya', 'bgaimana', 'ya']
3477;Positif;@plindungi selamat malam min, mau tanya kalau waktu vaksin tidak memberikan nomor telpon dan email. cara mendapat sertifikat vaksinnya bagaimana ya? karena di app peduli lindungi nya tidak muncul sertifikat nya. terima kasih;selamat malam min mau tanya kalau waktu vaksin tidak memberikan nomor telpon dan email cara mendapat sertifikat vaksinnya bagaimana ya karena di app peduli lindungi nya tidak muncul sertifikat nya terima kasih;['selamat', 'malam', 'min', 'mau', 'tanya', 'kalau', 'waktu', 'vaksin', 'tidak', 'memberikan', 'nomor', 'telpon', 'dan', 'email', 'cara', 'mendapat', 'sertifikat', 'vaksinnya', 'bagaimana', 'ya', 'karena', 'di', 'app', 'peduli', 'lindungi', 'nya', 'tidak', 'muncul', 'sertifikat', 'nya', 'terima', 'kasih']
3478;Positif;@osmanchaidir @plindungi kak maaf nimbrung. itu komplainnya ke wa caranya gimana ð­;kak maaf nimbrung itu komplainnya ke wa caranya gimana;['kak', 'maaf', 'nimbrung', 'itu', 'komplainnya', 'ke', 'wa', 'caranya', 'gimana']
3479;Positif;@plindungi hallo, hanya sekedar info, kl kita ganti no hp, sertifikat vaccine ga bisa terlihat. dan nik hrs diisi lagi saat mau cek sertifikat. smg bs dirubah;hallo hanya sekedar info kl kita ganti no hp sertifikat vaccine ga bisa terlihat dan nik hrs diisi lagi saat mau cek sertifikat smg bs dirubah;['hallo', 'hanya', 'sekedar', 'info', 'kl', 'kita', 'ganti', 'no', 'hp', 'sertifikat', 'vaccine', 'ga', 'bisa', 'terlihat', 'dan', 'nik', 'hrs', 'diisi', 'lagi', 'saat', 'mau', 'cek', 'sertifikat', 'smg', 'bs', 'dirubah']
3480;Positif;@plindungi halo min, mau tanya. saya sekeluarga udh vaksin kedua 10 nov kemarin, sertifnya udh keluar tp statusnya masih kuning gimana ya? mohon solusi? thanks!;halo min mau tanya saya sekeluarga udh vaksin kedua nov kemarin sertifnya udh keluar tp statusnya masih kuning gimana ya mohon solusi thanks;['halo', 'min', 'mau', 'tanya', 'saya', 'sekeluarga', 'udh', 'vaksin', 'kedua', 'nov', 'kemarin', 'sertifnya', 'udh', 'keluar', 'tp', 'statusnya', 'masih', 'kuning', 'gimana', 'ya', 'mohon', 'solusi', 'thanks']
3481;Positif;@plindungi min adik saya sudah vaksin full dosis..  nah dia mau daftar peduli lindungi, untuk ambil sertifikat vaksinnya utk persyaratan kerja.  problemnya, hpnya adik saya habis hilang, dan nomor hp nya dia ga ingat. bagaimana ?  apakah bisa pke nama dan;min adik saya sudah vaksin full dosis nah dia mau daftar peduli lindungi untuk ambil sertifikat vaksinnya utk persyaratan kerja problemnya hpnya adik saya habis hilang dan nomor hp nya dia ga ingat bagaimana apakah bisa pke nama dan;['min', 'adik', 'saya', 'sudah', 'vaksin', 'full', 'dosis', 'nah', 'dia', 'mau', 'daftar', 'peduli', 'lindungi', 'untuk', 'ambil', 'sertifikat', 'vaksinnya', 'utk', 'persyaratan', 'kerja', 'problemnya', 'hpnya', 'adik', 'saya', 'habis', 'hilang', 'dan', 'nomor', 'hp', 'nya', 'dia', 'ga', 'ingat', 'bagaimana', 'apakah', 'bisa', 'pke', 'nama', 'dan']
