;Value;tweet;cleaning;tweet_tokens;tweet_stopwords
3371;Positif;@sandiuno sebagai orang jawa timur saya salut sama orang2 bali,tidak bengak bengok walau kran kunjungan di tutup dengan rapit test dipelabuhan ,mbok ya di samakan msk bali pakai kartu pedulilindungi saja pak menteri,niki wa sy 085204888999 tak ajari 20tau;sebagai orang jawa timur saya salut sama orang balitidak bengak bengok walau kran kunjungan di tutup dengan rapit test dipelabuhan mbok ya di samakan msk bali pakai kartu pedulilindungi saja pak menteriniki wa sy tak ajari tau;['sebagai', 'orang', 'jawa', 'timur', 'saya', 'salut', 'sama', 'orang', 'balitidak', 'bengak', 'bengok', 'walau', 'kran', 'kunjungan', 'di', 'tutup', 'dengan', 'rapit', 'test', 'dipelabuhan', 'mbok', 'ya', 'di', 'samakan', 'msk', 'bali', 'pakai', 'kartu', 'pedulilindungi', 'saja', 'pak', 'menteriniki', 'wa', 'sy', 'tak', 'ajari', 'tau'];['jawa', 'timur', 'salut', 'balitidak', 'bengak', 'bengok', 'kran', 'kunjungan', 'tutup', 'rapit', 'test', 'dipelabuhan', 'samakan', 'msk', 'bali', 'pakai', 'kartu', 'pedulilindungi', 'menteriniki', 'ajari']
3372;Positif;@sprinxleday @kebabhihi @estehespresso Udah, dan kudu login pedulilindungi dulu kalo mau masuk sana  https://t.co/Ugm09SOaUe;udah dan kudu login pedulilindungi dulu kalo mau masuk sana;['udah', 'dan', 'kudu', 'login', 'pedulilindungi', 'dulu', 'kalo', 'mau', 'masuk', 'sana'];['login', 'pedulilindungi']
3373;Positif;5. Pengunjung diwajibkan mengisi buku tamu dan memindai kode QR PeduliLindungi di pintu masuk dan pintu keluar museum  #pameran #DesasDesusProklamasi #munasprok #Pahlawan #SejarahPerjuangan #NovemberRAIN #Munasprok29th;pengunjung diwajibkan mengisi buku tamu dan memindai kode qr pedulilindungi di pintu masuk dan pintu keluar museum;['pengunjung', 'diwajibkan', 'mengisi', 'buku', 'tamu', 'dan', 'memindai', 'kode', 'qr', 'pedulilindungi', 'di', 'pintu', 'masuk', 'dan', 'pintu', 'keluar', 'museum'];['pengunjung', 'diwajibkan', 'mengisi', 'buku', 'tamu', 'memindai', 'kode', 'qr', 'pedulilindungi', 'pintu', 'pintu', 'museum']
3374;Positif;@Rendyagustinus @PLindungi Aku tadi jg gt trz aku hapuz apps trz aku downloud lagi dr awal lg baru bs dan muncul sertifikat vaksin d apps peduli lindung vaksin aku d luar negri;aku tadi jg gt trz aku hapuz apps trz aku downloud lagi dr awal lg baru bs dan muncul sertifikat vaksin  apps peduli lindung vaksin aku  luar negri;['aku', 'tadi', 'jg', 'gt', 'trz', 'aku', 'hapuz', 'apps', 'trz', 'aku', 'downloud', 'lagi', 'dr', 'awal', 'lg', 'baru', 'bs', 'dan', 'muncul', 'sertifikat', 'vaksin', 'apps', 'peduli', 'lindung', 'vaksin', 'aku', 'luar', 'negri'];['trz', 'hapuz', 'apps', 'trz', 'downloud', 'muncul', 'sertifikat', 'vaksin', 'apps', 'peduli', 'lindung', 'vaksin', 'negri']
3375;Positif;Keren ya slogan peduli lindungi  *Melindungi dari Covid*  Berarti gak usah Divaksin, gak usah PCR.. cukup dengan memasang aplikasi nya ðð;keren ya slogan peduli lindungi melindungi dari covid berarti gak usah divaksin gak usah pcr cukup dengan memasang aplikasi nya;['keren', 'ya', 'slogan', 'peduli', 'lindungi', 'melindungi', 'dari', 'covid', 'berarti', 'gak', 'usah', 'divaksin', 'gak', 'usah', 'pcr', 'cukup', 'dengan', 'memasang', 'aplikasi', 'nya'];['keren', 'slogan', 'peduli', 'lindungi', 'melindungi', 'covid', 'divaksin', 'pcr', 'memasang', 'aplikasi']
3376;Positif;@chaeunwooi @AnikMilla @KemenkesRI Emg ada yg lokasi vaksin gak ngasih kartu bukti vaksin.yg penting ada sertifikatnya di pedulilindungi..nanti vaksin 2 bisa cari di lokasi lain.lebih dr jadwal gpo;emg ada yg lokasi vaksin gak ngasih kartu bukti vaksinyg penting ada sertifikatnya di pedulilindunginanti vaksin bisa cari di lokasi lainlebih dr jadwal gpo;['emg', 'ada', 'yg', 'lokasi', 'vaksin', 'gak', 'ngasih', 'kartu', 'bukti', 'vaksinyg', 'penting', 'ada', 'sertifikatnya', 'di', 'pedulilindunginanti', 'vaksin', 'bisa', 'cari', 'di', 'lokasi', 'lainlebih', 'dr', 'jadwal', 'gpo'];['emg', 'lokasi', 'vaksin', 'ngasih', 'kartu', 'bukti', 'vaksinyg', 'sertifikatnya', 'pedulilindunginanti', 'vaksin', 'cari', 'lokasi', 'lainlebih', 'jadwal', 'gpo']
3377;Positif;@dr_koko28 silakan vaksin sampe dosis 8 ditambah booster shot. karena nantinya peduli lindungi tdk lagi menerima org yg hanya dosis 2. di saat itu lah masyarakat akan bangkit melawan kebijakan pandemi yg memaksa. bahkan bnyk nakes ikut muak sprt nakes neg;koko silakan vaksin sampe dosis ditambah booster shot karena nantinya peduli lindungi tdk lagi menerima org yg hanya dosis di saat itu lah masyarakat akan bangkit melawan kebijakan pandemi yg memaksa bahkan bnyk nakes ikut muak sprt nakes neg;['koko', 'silakan', 'vaksin', 'sampe', 'dosis', 'ditambah', 'booster', 'shot', 'karena', 'nantinya', 'peduli', 'lindungi', 'tdk', 'lagi', 'menerima', 'org', 'yg', 'hanya', 'dosis', 'di', 'saat', 'itu', 'lah', 'masyarakat', 'akan', 'bangkit', 'melawan', 'kebijakan', 'pandemi', 'yg', 'memaksa', 'bahkan', 'bnyk', 'nakes', 'ikut', 'muak', 'sprt', 'nakes', 'neg'];['koko', 'vaksin', 'sampe', 'dosis', 'ditambah', 'booster', 'shot', 'peduli', 'lindungi', 'menerima', 'dosis', 'masyarakat', 'bangkit', 'melawan', 'kebijakan', 'pandemi', 'memaksa', 'nakes', 'muak', 'sprt', 'nakes']
3378;Positif;Sosialisasi aplikasi peduli lindungi  https://t.co/lkNDdOEpG1;sosialisasi aplikasi peduli lindungi;['sosialisasi', 'aplikasi', 'peduli', 'lindungi'];['sosialisasi', 'aplikasi', 'peduli', 'lindungi']
3379;Positif;@GilangJuragan99 sering terjadi, kalo ngga nyasar ke traveloka ya ke pedulilindungi begitupun sebaliknya;sering terjadi kalo ngga nyasar ke traveloka ya ke pedulilindungi begitupun sebaliknya;['sering', 'terjadi', 'kalo', 'ngga', 'nyasar', 'ke', 'traveloka', 'ya', 'ke', 'pedulilindungi', 'begitupun', 'sebaliknya'];['ngga', 'nyasar', 'traveloka', 'pedulilindungi']
3380;Positif;@UNSfess_ yg kepake buat akses kemana2 lebih ke peduli lindungi sih. waktu itu ada yg masuk mall bawa kartu vaksin ga diliat jg sm satpamnya karna dia mintanya scan peduli lindungi;yg kepake buat akses kemana lebih ke peduli lindungi sih waktu itu ada yg masuk mall bawa kartu vaksin ga diliat jg sm satpamnya karna dia mintanya scan peduli lindungi;['yg', 'kepake', 'buat', 'akses', 'kemana', 'lebih', 'ke', 'peduli', 'lindungi', 'sih', 'waktu', 'itu', 'ada', 'yg', 'masuk', 'mall', 'bawa', 'kartu', 'vaksin', 'ga', 'diliat', 'jg', 'sm', 'satpamnya', 'karna', 'dia', 'mintanya', 'scan', 'peduli', 'lindungi'];['kepake', 'akses', 'kemana', 'peduli', 'lindungi', 'mall', 'bawa', 'kartu', 'vaksin', 'diliat', 'sm', 'satpamnya', 'karna', 'mintanya', 'scan', 'peduli', 'lindungi']
3381;Positif;-11fess Cetak sertifikat vaksin jadi kartu gitu perlu nggak sih? aku disuruh bapak buat cetak sertif vaksin tapi aku was-was karena dulu sempet ada berita pemalsuan. Lagipula aku juga udah ada aplikasi peduli lindungi;fess cetak sertifikat vaksin jadi kartu gitu perlu nggak sih aku disuruh bapak buat cetak sertif vaksin tapi aku waswas karena dulu sempet ada berita pemalsuan lagipula aku juga udah ada aplikasi peduli lindungi;['fess', 'cetak', 'sertifikat', 'vaksin', 'jadi', 'kartu', 'gitu', 'perlu', 'nggak', 'sih', 'aku', 'disuruh', 'bapak', 'buat', 'cetak', 'sertif', 'vaksin', 'tapi', 'aku', 'waswas', 'karena', 'dulu', 'sempet', 'ada', 'berita', 'pemalsuan', 'lagipula', 'aku', 'juga', 'udah', 'ada', 'aplikasi', 'peduli', 'lindungi'];['fess', 'cetak', 'sertifikat', 'vaksin', 'kartu', 'nggak', 'disuruh', 'cetak', 'sertif', 'vaksin', 'waswas', 'sempet', 'berita', 'pemalsuan', 'lagipula', 'aplikasi', 'peduli', 'lindungi']
3382;Positif;@auliaafriza atau RT-Antigen negatif dengan masa berlaku 1x24 dengan ketentuan sudah melakukan vaksin dosis kedua. Serta mengisi e-HAC pada aplikasi Peduli Lindungi. Tks. -Airin (2);atau rtantigen negatif dengan masa berlaku  dengan ketentuan sudah melakukan vaksin dosis kedua serta mengisi ehac pada aplikasi peduli lindungi tks airin;['atau', 'rtantigen', 'negatif', 'dengan', 'masa', 'berlaku', 'dengan', 'ketentuan', 'sudah', 'melakukan', 'vaksin', 'dosis', 'kedua', 'serta', 'mengisi', 'ehac', 'pada', 'aplikasi', 'peduli', 'lindungi', 'tks', 'airin'];['rtantigen', 'negatif', 'berlaku', 'ketentuan', 'vaksin', 'dosis', 'mengisi', 'ehac', 'aplikasi', 'peduli', 'lindungi', 'tks', 'airin']
3383;Positif;sudah download peduli lindungi masi aja ada yang nyakitin;sudah download peduli lindungi masi aja ada yang nyakitin;['sudah', 'download', 'peduli', 'lindungi', 'masi', 'aja', 'ada', 'yang', 'nyakitin'];['download', 'peduli', 'lindungi', 'masi', 'nyakitin']
3384;Positif;@__IcaLDjoentak atau RT-Antigen negatif dengan masa berlaku 1x24 dengan ketentuan sudah melakukan vaksin dosis kedua. Serta mengisi e-HAC pada aplikasi Peduli Lindungi. Untuk syarat penerbangan di akhir Desember/awal januari blm dapat dipastikan, silahkan;icaldjoentak atau rtantigen negatif dengan masa berlaku  dengan ketentuan sudah melakukan vaksin dosis kedua serta mengisi ehac pada aplikasi peduli lindungi untuk syarat penerbangan di akhir desemberawal januari blm dapat dipastikan silahkan;['icaldjoentak', 'atau', 'rtantigen', 'negatif', 'dengan', 'masa', 'berlaku', 'dengan', 'ketentuan', 'sudah', 'melakukan', 'vaksin', 'dosis', 'kedua', 'serta', 'mengisi', 'ehac', 'pada', 'aplikasi', 'peduli', 'lindungi', 'untuk', 'syarat', 'penerbangan', 'di', 'akhir', 'desemberawal', 'januari', 'blm', 'dapat', 'dipastikan', 'silahkan'];['icaldjoentak', 'rtantigen', 'negatif', 'berlaku', 'ketentuan', 'vaksin', 'dosis', 'mengisi', 'ehac', 'aplikasi', 'peduli', 'lindungi', 'syarat', 'penerbangan', 'desemberawal', 'januari', 'silahkan']
3385;Positif;@bertanyarl Lahð­ð­ konsultasiin ke dokter sekarang gih, atay ke satgas covid, pake pedulilindungi kayanya bisa.;lah konsultasiin ke dokter sekarang gih atay ke satgas covid pake pedulilindungi kayanya bisa;['lah', 'konsultasiin', 'ke', 'dokter', 'sekarang', 'gih', 'atay', 'ke', 'satgas', 'covid', 'pake', 'pedulilindungi', 'kayanya', 'bisa'];['konsultasiin', 'dokter', 'atay', 'satgas', 'covid', 'pake', 'pedulilindungi', 'kayanya']
3386;Positif;CARA MENGGUNAKAN APLIKASI PEDULI LINDUNGI   Link YouTube:  https://t.co/sNwzIzBg5q  https://t.co/97qDMpmy96;cara menggunakan aplikasi peduli lindungi link youtube;['cara', 'menggunakan', 'aplikasi', 'peduli', 'lindungi', 'link', 'youtube'];['aplikasi', 'peduli', 'lindungi', 'link', 'youtube']
3387;Positif;"Check out Para Karyawan/Karyawati melalui Aplikasi "" Pedulilindungi ""  #JatengGayeng  #JatengLawanCorona   @ganjarpranowo @TajYasinMZ @provjateng @dprdjatengprov @dpubmckjateng @bptj_cilacap  https://t.co/1iCxjxiGPu";check out para karyawankaryawati melalui aplikasi pedulilindungi cilacap;['check', 'out', 'para', 'karyawankaryawati', 'melalui', 'aplikasi', 'pedulilindungi', 'cilacap'];['check', 'out', 'karyawankaryawati', 'aplikasi', 'pedulilindungi', 'cilacap']
3388;Positif;sama kayak kemarin aku baru install peduli lindungi tp lg gak jalan2 ke mall. pajak pagi apa gada scan2 barcode ya?;sama kayak kemarin aku baru install peduli lindungi tp lg gak jalan ke mall pajak pagi apa gada scan barcode ya;['sama', 'kayak', 'kemarin', 'aku', 'baru', 'install', 'peduli', 'lindungi', 'tp', 'lg', 'gak', 'jalan', 'ke', 'mall', 'pajak', 'pagi', 'apa', 'gada', 'scan', 'barcode', 'ya'];['kemarin', 'install', 'peduli', 'lindungi', 'jalan', 'mall', 'pajak', 'pagi', 'gada', 'scan', 'barcode']
3389;Positif;@94EVERSINCENY Blm nemu peduli lindungi di gojek;blm nemu peduli lindungi di gojek;['blm', 'nemu', 'peduli', 'lindungi', 'di', 'gojek'];['nemu', 'peduli', 'lindungi', 'gojek']
3390;Positif;Aplikasi pedulilindungi akan memberi manfaat maksimal bagi para penggunanya jika saat mobilitas keluar rumah.   #PentingnyaVaksinasiKuatkanImun #IkhtiarAtasiPandemi  https://t.co/4LH6wzFnrJ;aplikasi pedulilindungi akan memberi manfaat maksimal bagi para penggunanya jika saat mobilitas keluar rumah;['aplikasi', 'pedulilindungi', 'akan', 'memberi', 'manfaat', 'maksimal', 'bagi', 'para', 'penggunanya', 'jika', 'saat', 'mobilitas', 'keluar', 'rumah'];['aplikasi', 'pedulilindungi', 'manfaat', 'maksimal', 'penggunanya', 'mobilitas', 'rumah']
3391;Positif;Bingung juga waktu pengen buka Twitter malah suruh scan. Ternyata pedulilindungi.;bingung juga waktu pengen buka twitter malah suruh scan ternyata pedulilindungi;['bingung', 'juga', 'waktu', 'pengen', 'buka', 'twitter', 'malah', 'suruh', 'scan', 'ternyata', 'pedulilindungi'];['bingung', 'pengen', 'buka', 'twitter', 'suruh', 'scan', 'pedulilindungi']
3392;Positif;@NurRnurhakim87 Halo kak. Seluruh pelanggan Transjakarta wajib menunjukkan sertifikat vaksin Covid-19 untuk dapat mengakses seluruh layanan Transjakarta, baik melalui aplikasi Jaki, PeduliLindungi, dan/atau sertifikat vaksin yang dikeluarkan oleh lembaga ;halo kak seluruh pelanggan transjakarta wajib menunjukkan sertifikat vaksin covid untuk dapat mengakses seluruh layanan transjakarta baik melalui aplikasi jaki pedulilindungi danatau sertifikat vaksin yang dikeluarkan oleh lembaga;['halo', 'kak', 'seluruh', 'pelanggan', 'transjakarta', 'wajib', 'menunjukkan', 'sertifikat', 'vaksin', 'covid', 'untuk', 'dapat', 'mengakses', 'seluruh', 'layanan', 'transjakarta', 'baik', 'melalui', 'aplikasi', 'jaki', 'pedulilindungi', 'danatau', 'sertifikat', 'vaksin', 'yang', 'dikeluarkan', 'oleh', 'lembaga'];['pelanggan', 'transjakarta', 'wajib', 'sertifikat', 'vaksin', 'covid', 'mengakses', 'layanan', 'transjakarta', 'aplikasi', 'jaki', 'pedulilindungi', 'danatau', 'sertifikat', 'vaksin', 'dikeluarkan', 'lembaga']
3393;Positif;@NurRnurhakim87 Namun, kami sarankan untuk dapat menginstal aplikasi JAKI/PeduliLindungi dan menggunakan Scan QR Code untuk dapat melakukan perjalanan menggunakan MRT Jakarta. Terima kasih.;namun kami sarankan untuk dapat menginstal aplikasi jakipedulilindungi dan menggunakan scan qr code untuk dapat melakukan perjalanan menggunakan mrt jakarta terima kasih;['namun', 'kami', 'sarankan', 'untuk', 'dapat', 'menginstal', 'aplikasi', 'jakipedulilindungi', 'dan', 'menggunakan', 'scan', 'qr', 'code', 'untuk', 'dapat', 'melakukan', 'perjalanan', 'menggunakan', 'mrt', 'jakarta', 'terima', 'kasih'];['sarankan', 'menginstal', 'aplikasi', 'jakipedulilindungi', 'scan', 'qr', 'code', 'perjalanan', 'mrt', 'jakarta', 'terima', 'kasih']
3394;Positif;@BWwithvandrev @convomf peduli lindungi;peduli lindungi;['peduli', 'lindungi'];['peduli', 'lindungi']
3395;Positif;@NurRnurhakim87 Hai, Kak. Jika mengalami kendala menggunakan scan QR code di aplikasi JAKI/PeduliLindungi, Kakak masih dapat melakukan perjalanan dengan menunjukkan bukti status telah divaksin pada aplikasi JAKI/PeduliLindungi.;hai kak jika mengalami kendala menggunakan scan qr code di aplikasi jakipedulilindungi kakak masih dapat melakukan perjalanan dengan menunjukkan bukti status telah divaksin pada aplikasi jakipedulilindungi;['hai', 'kak', 'jika', 'mengalami', 'kendala', 'menggunakan', 'scan', 'qr', 'code', 'di', 'aplikasi', 'jakipedulilindungi', 'kakak', 'masih', 'dapat', 'melakukan', 'perjalanan', 'dengan', 'menunjukkan', 'bukti', 'status', 'telah', 'divaksin', 'pada', 'aplikasi', 'jakipedulilindungi'];['mengalami', 'kendala', 'scan', 'qr', 'code', 'aplikasi', 'jakipedulilindungi', 'kakak', 'perjalanan', 'bukti', 'status', 'divaksin', 'aplikasi', 'jakipedulilindungi']
3396;Positif;Mohon untuk mengisi formulir e-HAC melalui aplikasi PeduliLindungi.  Untuk kemudahan seputar informasi penerbangan di bandara yang dikelola Angkasa Pura II dapat di cek melalui aplikasi Travelin, silakan di unduh melalui play store/app store. (3). Terima kasih. -Saski;mohon untuk mengisi formulir ehac melalui aplikasi pedulilindungi untuk kemudahan seputar informasi penerbangan di bandara yang dikelola angkasa pura ii dapat di cek melalui aplikasi travelin silakan di unduh melalui play storeapp store terima kasih saski;['mohon', 'untuk', 'mengisi', 'formulir', 'ehac', 'melalui', 'aplikasi', 'pedulilindungi', 'untuk', 'kemudahan', 'seputar', 'informasi', 'penerbangan', 'di', 'bandara', 'yang', 'dikelola', 'angkasa', 'pura', 'ii', 'dapat', 'di', 'cek', 'melalui', 'aplikasi', 'travelin', 'silakan', 'di', 'unduh', 'melalui', 'play', 'storeapp', 'store', 'terima', 'kasih', 'saski'];['mengisi', 'formulir', 'ehac', 'aplikasi', 'pedulilindungi', 'kemudahan', 'seputar', 'informasi', 'penerbangan', 'bandara', 'dikelola', 'angkasa', 'pura', 'cek', 'aplikasi', 'travelin', 'unduh', 'play', 'storeapp', 'store', 'terima', 'kasih', 'saski']
3397;Positif;@94EVERSINCENY tergantung yang jaga boleh apa ngga, pedulilindungi kan suka lambat/error ya trus kadang sinyal jg nah biasanya boleh nunjukkin sertif doang;tergantung yang jaga boleh apa ngga pedulilindungi kan suka lambaterror ya trus kadang sinyal jg nah biasanya boleh nunjukkin sertif doang;['tergantung', 'yang', 'jaga', 'boleh', 'apa', 'ngga', 'pedulilindungi', 'kan', 'suka', 'lambaterror', 'ya', 'trus', 'kadang', 'sinyal', 'jg', 'nah', 'biasanya', 'boleh', 'nunjukkin', 'sertif', 'doang'];['tergantung', 'jaga', 'ngga', 'pedulilindungi', 'suka', 'lambaterror', 'kadang', 'sinyal', 'nunjukkin', 'sertif', 'doang']
3398;Positif;@Flying_bird0510 0ake peduli lindungi g bang;bird ake peduli lindungi  bang;['bird', 'ake', 'peduli', 'lindungi', 'bang'];['bird', 'ake', 'peduli', 'lindungi', 'bang']
3399;Positif;Dulu: bergerombol di mulut eskalator/pintu lift Sekarang: bergerombol di QR code pedulilindungi;dulu bergerombol di mulut eskalatorpintu lift sekarang bergerombol di qr code pedulilindungi;['dulu', 'bergerombol', 'di', 'mulut', 'eskalatorpintu', 'lift', 'sekarang', 'bergerombol', 'di', 'qr', 'code', 'pedulilindungi'];['bergerombol', 'mulut', 'eskalatorpintu', 'lift', 'bergerombol', 'qr', 'code', 'pedulilindungi']
3400;Positif;Mengawali aktifitas pagi saat memasuki Kantor di laksanakan scan Peduli Lindungi dengan di awasi Kanit Provoos #poldakalbarberkibar  #polreskuburayabersinar  #PolsekwasBandaraSupadio  https://t.co/iZGlTNaE3h;mengawali aktifitas pagi saat memasuki kantor di laksanakan scan peduli lindungi dengan di awasi kanit provoos;['mengawali', 'aktifitas', 'pagi', 'saat', 'memasuki', 'kantor', 'di', 'laksanakan', 'scan', 'peduli', 'lindungi', 'dengan', 'di', 'awasi', 'kanit', 'provoos'];['mengawali', 'aktifitas', 'pagi', 'memasuki', 'kantor', 'laksanakan', 'scan', 'peduli', 'lindungi', 'awasi', 'kanit', 'provoos']
3401;Positif;"Check in   Para Karyawan/Karyawati melalui Aplikasi "" Pedulilindungi ""  #JatengGayeng  #JatengLawanCorona   @ganjarpranowo @TajYasinMZ @provjateng @dprdjatengprov @dpubmckjateng @bptj_cilacap  https://t.co/TyqKEm7iAZ";check in para karyawankaryawati melalui aplikasi pedulilindungi cilacap;['check', 'in', 'para', 'karyawankaryawati', 'melalui', 'aplikasi', 'pedulilindungi', 'cilacap'];['check', 'karyawankaryawati', 'aplikasi', 'pedulilindungi', 'cilacap']
3402;Positif;ini kalo mau masuk emol harus banget pake app peduli lindungi?;ini kalo mau masuk emol harus banget pake app peduli lindungi;['ini', 'kalo', 'mau', 'masuk', 'emol', 'harus', 'banget', 'pake', 'app', 'peduli', 'lindungi'];['emol', 'banget', 'pake', 'app', 'peduli', 'lindungi']
3403;Positif;apa susahnya si vaksin trus tinggal donlod pedulilindungi;apa susahnya si vaksin trus tinggal donlod pedulilindungi;['apa', 'susahnya', 'si', 'vaksin', 'trus', 'tinggal', 'donlod', 'pedulilindungi'];['susahnya', 'vaksin', 'tinggal', 'donlod', 'pedulilindungi']
3404;Positif;sering terjadi mau buka twt malah ke buka tele, dana, peduli lindungi. mau buka shpee kebuka wpð­... ya okss;sering terjadi mau buka twt malah ke buka tele dana peduli lindungi mau buka shpee kebuka wp ya okss;['sering', 'terjadi', 'mau', 'buka', 'twt', 'malah', 'ke', 'buka', 'tele', 'dana', 'peduli', 'lindungi', 'mau', 'buka', 'shpee', 'kebuka', 'wp', 'ya', 'okss'];['buka', 'twt', 'buka', 'tele', 'dana', 'peduli', 'lindungi', 'buka', 'shpee', 'kebuka', 'wp', 'okss']
3405;Positif;@moviemenfes pas masuk mallnya aja pake pedulilindungi;pas masuk mallnya aja pake pedulilindungi;['pas', 'masuk', 'mallnya', 'aja', 'pake', 'pedulilindungi'];['pas', 'mallnya', 'pake', 'pedulilindungi']
3406;Positif;@VeritasArdentur Ada fitur pedulilindungi di tokopedia, shopee, gojek, grab dll. Bisa utk cek in/out di tmpt umum.;ada fitur pedulilindungi di tokopedia shopee gojek grab dll bisa utk cek inout di tmpt umum;['ada', 'fitur', 'pedulilindungi', 'di', 'tokopedia', 'shopee', 'gojek', 'grab', 'dll', 'bisa', 'utk', 'cek', 'inout', 'di', 'tmpt', 'umum'];['fitur', 'pedulilindungi', 'tokopedia', 'shopee', 'gojek', 'grab', 'cek', 'inout', 'tmpt']
3407;Positif;@moviemenfes aplikasi apa peduli lindungi? pake bahkan beberapa bisokop masuk ke bioskopnya harus pake aplikasi lagi walau di mallnya udah ngescan;aplikasi apa peduli lindungi pake bahkan beberapa bisokop masuk ke bioskopnya harus pake aplikasi lagi walau di mallnya udah ngescan;['aplikasi', 'apa', 'peduli', 'lindungi', 'pake', 'bahkan', 'beberapa', 'bisokop', 'masuk', 'ke', 'bioskopnya', 'harus', 'pake', 'aplikasi', 'lagi', 'walau', 'di', 'mallnya', 'udah', 'ngescan'];['aplikasi', 'peduli', 'lindungi', 'pake', 'bisokop', 'bioskopnya', 'pake', 'aplikasi', 'mallnya', 'ngescan']
